id,gender,shared_account,membership_tier,membership_auto_renew,membership_fee,push_notification_enabled,have_app,app_engagement_score,bought_store_brand,promotion_participation_count,average_basket_size,use_count,reward_points_used,membership_duration_days,user_cluster,user_segment
154,0,0,1,1,-0.8360681198264284,1,1,0.9742369233334662,0,-0.4993767307351387,-0.7523406715823123,-0.11657779589742681,-0.14564938544350425,-0.8204025512828059,1,Regular Members
155,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,1.1038563617715744,-1.2751540377506185,-1.6371586931565247,-0.5600842301070671,2,Value Seekers
156,0,0,1,1,-0.8360681198264284,1,1,0.1398116453618011,1,-1.0143589843057506,-0.2614540433230171,2.586766768426687,-0.8061749360021275,-0.948237441145892,1,Regular Members
157,0,0,0,1,1.1960747889868169,1,1,1.2588328008295115,0,0.015605522835473088,0.023411894384047838,1.041998445955765,0.04611609697674124,-1.0226141043389603,3,High Spenders
158,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,1.0455700299766968,-0.7249300420345242,-2.4337302796038105,-0.4439512469861083,1.757213682501966,2,Value Seekers
159,1,0,1,0,-0.8360681198264284,1,1,0.7938289534736622,1,-0.4993767307351387,-0.43004528992389185,1.4281905265734955,1.1114798882003274,0.0511989705109627,1,Regular Members
160,0,0,1,1,-0.8360681198264284,1,1,1.0335533427251904,0,0.015605522835473088,-0.5483660769294023,0.6558063653380343,1.0688653365513838,1.7107282680062983,1,Regular Members
161,1,0,1,1,-0.8360681198264284,1,1,0.25506375557888195,0,1.0455700299766968,-0.7307508320929348,1.041998445955765,0.216574303572515,-0.7344045344658208,1,Regular Members
162,0,0,0,1,1.1960747889868169,1,1,0.9524158571323653,1,1.5605522835473085,-0.4300805674393973,0.6558063653380343,0.8131780266577232,-0.2672261187843608,3,High Spenders
163,0,0,0,1,1.1960747889868169,0,1,0.05498609224202943,0,-1.0143589843057506,-0.16821556984193067,-0.11657779589742681,0.17395975192357158,1.2505226644991885,3,High Spenders
164,0,0,1,1,-0.8360681198264284,1,1,0.9687048220430462,1,-1.5293412378763624,0.7422618278400058,2.2005746878089565,0.9410216816045536,-0.6088939153275181,1,Regular Members
165,1,1,0,1,1.1960747889868169,1,1,0.6377007614995901,0,-0.4993767307351387,-0.2277992935307522,-0.5027698765151575,2.1555364035994415,0.15114261167664816,3,High Spenders
166,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,-0.7529403893459062,0.2696142847203038,0.13134520027462812,0.016334909639211952,2,Value Seekers
167,0,0,1,1,-0.8360681198264284,1,1,0.8134986469507107,0,2.07553453711792,-0.5942268470865768,0.6558063653380343,2.0276927486526115,0.6903734198263931,1,Regular Members
168,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,-1.5293412378763624,1.1553262568941267,1.4281905265734955,-1.9780751063480722,-0.8041326562093223,2,Value Seekers
169,1,1,1,1,-0.8360681198264284,0,1,0.016568722169669148,0,-1.5293412378763624,-0.3775170693361743,-0.5027698765151575,-0.6357167294063538,0.7298860221477106,1,Regular Members
170,0,0,1,1,-0.8360681198264284,0,1,0.14565108561279977,0,1.0455700299766968,-0.9086200652717611,-0.888961957132888,-0.9766331425979013,-1.124882016229429,2,Value Seekers
171,1,0,1,1,-0.8360681198264284,1,1,0.8337830183489169,1,0.5305877764060849,-0.511430518195124,-0.11657779589742681,0.4722616134661757,-0.7204589101171205,1,Regular Members
172,1,1,1,0,-0.8360681198264284,0,1,0.12106396876648928,0,2.590516790688532,-0.20299920013037234,1.4281905265734955,-1.4027786590873357,1.2528469352239717,1,Regular Members
173,0,0,1,1,-0.8360681198264284,1,1,0.7720078872725618,1,-0.4993767307351387,-0.9982955096867899,0.2696142847203038,0.8984071299556101,-0.13706695819649134,1,Regular Members
174,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-0.4993767307351387,-0.02403636397087501,-0.888961957132888,-1.9780751063480722,-0.3508998648765626,2,Value Seekers
175,1,0,0,1,1.1960747889868169,1,1,-0.0719448984770488,1,-1.0143589843057506,-1.3995419710465615,0.2696142847203038,-0.3587221436882215,-0.5252201692353163,3,High Spenders
176,0,1,0,0,1.1960747889868169,0,1,0.9493424675265767,1,-1.0143589843057506,-0.18144463815650025,0.2696142847203038,-0.08172755797008908,-1.027262645788527,3,High Spenders
177,1,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,1,0.015605522835473088,-0.8055038874491294,-0.888961957132888,-1.1470913491936752,0.8995577850568975,2,Value Seekers
178,0,0,1,1,-0.8360681198264284,0,1,-0.009862428440114706,0,-0.4993767307351387,-0.6296807501696231,-0.11657779589742681,-0.33741486786374975,-0.027826234131672328,1,Regular Members
179,0,0,1,1,-0.8360681198264284,1,1,0.8128839690295531,1,-1.5293412378763624,0.5216715233839965,1.041998445955765,0.6427198200619495,-0.5275444399600997,1,Regular Members
180,0,1,0,1,1.1960747889868169,1,1,0.8466912546932299,0,1.0455700299766968,-0.7636647540595839,-1.2751540377506185,1.4737035772163465,0.7438316464964109,3,High Spenders
181,0,0,0,1,1.1960747889868169,1,1,0.2372380958653066,1,-1.0143589843057506,-0.45505704841730465,1.8143826071912261,-1.530622314034166,0.671779254028126,3,High Spenders
182,1,1,1,1,-0.8360681198264284,1,1,0.8267142222556029,1,0.5305877764060849,-0.2714728577265845,0.6558063653380343,0.49356888929064735,-0.3067387211056783,1,Regular Members
183,0,0,0,1,1.1960747889868169,0,1,0.6785768432565814,0,-0.4993767307351387,-0.6243538453282899,0.2696142847203038,1.3245526464450446,1.0831751723147849,3,High Spenders
184,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,1.0455700299766968,0.5555732157848001,-0.5027698765151575,-0.4013366953371649,-0.2602533066100106,2,Value Seekers
185,0,0,1,1,-0.8360681198264284,1,1,0.31007742952250184,1,-1.0143589843057506,-0.2572560189778603,-0.11657779589742681,0.9410216816045536,-0.3741425721243964,1,Regular Members
186,1,0,1,1,-0.8360681198264284,1,1,0.0934034623143897,0,0.5305877764060849,-0.9476017199053592,-0.11657779589742681,0.23788157939698673,0.5509171763393901,1,Regular Members
187,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-1.5293412378763624,3.2269983549557226,-0.11657779589742681,-1.0618622458957883,-0.032474775581239096,0,Low Engagement
188,0,0,0,1,1.1960747889868169,1,1,-0.3463985902739906,0,-0.4993767307351387,-1.1231779145763265,-0.888961957132888,-1.2323204524915619,-1.00866847999026,2,Value Seekers
189,0,0,0,1,1.1960747889868169,1,1,0.7194529250135727,1,0.5305877764060849,-0.9482719926999643,0.2696142847203038,1.0688653365513838,0.6555093589546424,3,High Spenders
190,0,0,1,1,-0.8360681198264284,1,1,-0.16291723080839796,1,-1.0143589843057506,0.8406860961004035,-2.04753819898608,-0.8274822118265993,0.641563734605942,2,Value Seekers
191,0,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-0.4993767307351387,-0.036771547068367376,-0.5027698765151575,0.23788157939698673,2.0407747109255387,2,Value Seekers
192,0,0,0,1,1.1960747889868169,1,1,0.6023567810330189,1,1.0455700299766968,-0.08552507349699442,0.2696142847203038,0.8770998541311384,0.7089675856246601,3,High Spenders
193,0,0,1,1,-0.8360681198264284,0,1,0.43700842024158004,0,1.0455700299766968,1.0522453565870005,-0.11657779589742681,0.04611609697674124,-0.3485755941517792,1,Regular Members
194,1,0,1,1,-0.8360681198264284,0,1,0.8715857105001195,0,-1.5293412378763624,-0.29479129547573235,-0.888961957132888,0.8557925783066667,-0.481059025464432,1,Regular Members
195,0,0,0,1,1.1960747889868169,1,1,0.4191827605280049,0,-1.0143589843057506,-1.1125946599246708,1.8143826071912261,-0.2095712129169194,-0.9993713970911264,3,High Spenders
196,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,-0.5513646657473713,-1.2751540377506185,0.08873064862568468,0.7345345635972773,2,Value Seekers
197,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,-0.5643820689689077,-0.5027698765151575,-1.8928460030501852,0.6694549833033426,2,Value Seekers
198,0,0,0,1,1.1960747889868169,0,1,0.40658186314427086,1,2.07553453711792,3.138240125943837,0.6558063653380343,1.601547232163177,0.6834006076520429,0,Low Engagement
199,0,0,0,1,1.1960747889868169,0,1,0.8958654883858513,0,0.015605522835473088,-0.6402992823367843,1.041998445955765,0.834485302482195,1.2644682888478886,3,High Spenders
200,0,0,1,1,-0.8360681198264284,0,1,0.7129988068414164,1,0.015605522835473088,0.7221183664863545,0.2696142847203038,0.4296470618172322,0.713616127074227,1,Regular Members
201,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,2.590516790688532,0.6896983297367828,0.6558063653380343,-0.060420282145617364,-0.2672261187843608,2,Value Seekers
202,1,1,1,1,-0.8360681198264284,1,1,0.7040859769846286,0,0.015605522835473088,3.673964476410647,-0.5027698765151575,1.0049435090779688,-1.069099518834628,0,Low Engagement
203,1,1,1,1,-0.8360681198264284,1,1,0.7747739379177718,0,0.5305877764060849,-0.9008237343450413,-0.11657779589742681,1.7080836112855355,-1.1620703478259633,1,Regular Members
204,1,0,1,0,-0.8360681198264284,1,1,-0.1493943165429272,0,-0.4993767307351387,1.095460313081261,-0.11657779589742681,0.4083397859927605,-0.4973289205379157,1,Regular Members
205,1,0,0,1,1.1960747889868169,1,1,0.9072370299272697,0,-0.4993767307351387,-0.5793044580277423,1.041998445955765,0.8770998541311384,0.3277871867601853,3,High Spenders
206,1,1,1,1,-0.8360681198264284,1,1,0.8408518144422312,1,0.015605522835473088,0.8120760310254276,1.4281905265734955,-0.16695666126797598,-1.0644509773850612,1,Regular Members
207,0,1,1,1,-0.8360681198264284,1,1,0.0897153947874432,1,-1.5293412378763624,0.22840953698661806,1.8143826071912261,-1.1683986250181468,-0.27187466023392753,1,Regular Members
208,0,0,0,1,1.1960747889868169,1,1,0.4459212500983678,0,-0.4993767307351387,-0.17311914449719795,-0.5027698765151575,0.5148761651151191,1.1877673549300372,3,High Spenders
209,0,1,1,0,-0.8360681198264284,0,0,-1.592965414381937,1,-1.0143589843057506,1.1242467657337643,1.041998445955765,0.216574303572515,1.6247302511893131,2,Value Seekers
210,0,1,1,1,-0.8360681198264284,0,1,0.5402743109960844,1,-1.5293412378763624,1.5573841011105254,-0.5027698765151575,0.17395975192357158,-0.7181346393923371,0,Low Engagement
211,0,0,0,0,1.1960747889868169,1,1,0.49632483963330454,1,0.015605522835473088,1.2108883438153188,1.041998445955765,0.25918885522145846,0.5416200934402565,3,High Spenders
212,0,0,1,1,-0.8360681198264284,1,1,0.7123841289202587,1,0.015605522835473088,1.190709604946162,0.6558063653380343,2.13422912777497,-0.183552372692159,1,Regular Members
213,1,0,0,1,1.1960747889868169,0,1,1.2182640580330988,1,-0.4993767307351387,-0.5209201698661085,0.6558063653380343,0.4722616134661757,0.5532414470641734,3,High Spenders
214,0,0,0,0,1.1960747889868169,0,1,1.0572184426897646,1,-0.4993767307351387,-0.7204850750808287,0.2696142847203038,0.024808821152269518,-1.0621267066602778,3,High Spenders
215,1,0,0,1,1.1960747889868169,0,1,-0.04643576474900162,1,0.5305877764060849,-0.8967315425464011,0.6558063653380343,-0.039113006321145644,1.7525651410523992,3,High Spenders
216,1,0,1,1,-0.8360681198264284,0,1,0.8451545598903356,1,-1.0143589843057506,0.5388163959196787,-0.5027698765151575,0.5148761651151191,0.29757166733800133,1,Regular Members
217,0,0,1,1,-0.8360681198264284,1,1,1.1709338581039512,0,0.015605522835473088,-0.6154639114208992,-0.11657779589742681,-0.614409453581882,0.014010638914428568,1,Regular Members
218,0,0,0,1,1.1960747889868169,0,1,0.7366639068059901,1,0.5305877764060849,-1.192674620122199,-0.5027698765151575,1.4523963013918748,-0.002259256159055114,3,High Spenders
219,0,0,1,1,-0.8360681198264284,1,1,1.06121384917729,1,-1.0143589843057506,-0.3717668343087747,0.6558063653380343,-0.060420282145617364,-0.6414337054744855,1,Regular Members
220,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,0.5305877764060849,-0.4928392675237155,-2.04753819898608,-0.6783312810552972,1.0878237137643516,2,Value Seekers
221,0,0,1,1,-0.8360681198264284,1,1,1.3267547111174443,1,0.5305877764060849,-0.5192268491218436,-0.5027698765151575,0.5148761651151191,1.0064742383969332,1,Regular Members
222,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,0.9506813894466115,-2.04753819898608,-0.5078730744595235,-0.522895898510533,2,Value Seekers
223,0,1,1,0,-0.8360681198264284,1,1,1.0304799531194018,0,-1.5293412378763624,-0.42736419874547243,-0.11657779589742681,-1.296242279964977,-1.0505053530363608,1,Regular Members
224,1,0,1,1,-0.8360681198264284,1,1,0.6733520809267404,1,2.07553453711792,-0.8793750049176858,1.041998445955765,0.2804961310459302,0.8089112267903455,1,Regular Members
225,0,0,0,1,1.1960747889868169,1,1,1.0403147998579263,1,-1.0143589843057506,0.2438963662935408,2.2005746878089565,1.51631812886529,-1.0714237895594114,3,High Spenders
226,0,0,0,1,1.1960747889868169,1,1,0.625099864115856,0,1.0455700299766968,0.3757284417376649,-1.6613461183683491,1.6441617838121203,-1.0435325408620109,3,High Spenders
227,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.015605522835473088,3.0522688206568875,-0.5027698765151575,-1.5519295898586378,0.2882745844388678,0,Low Engagement
228,0,0,1,0,-0.8360681198264284,0,1,0.5694715122510783,1,-0.4993767307351387,-0.32463607359340146,1.041998445955765,1.3458599222695162,-0.8436452585306398,1,Regular Members
229,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-1.0143589843057506,-0.13272638924337868,-0.888961957132888,-1.3601641074383923,1.5991632732166958,2,Value Seekers
230,1,0,0,1,1.1960747889868169,1,1,0.3964396774451678,1,0.015605522835473088,-0.6259766110415438,1.041998445955765,0.25918885522145846,-0.522895898510533,3,High Spenders
231,0,0,0,0,1.1960747889868169,1,1,1.2791171722277175,0,-0.4993767307351387,-0.13360832713101667,-0.5027698765151575,0.3018034068704019,-1.1643946185507468,3,High Spenders
232,0,0,1,0,-0.8360681198264284,0,1,0.1809950660793712,1,0.5305877764060849,-0.6728604291483783,0.6558063653380343,-0.614409453581882,-1.1713674307250967,1,Regular Members
233,0,0,0,1,1.1960747889868169,1,1,1.2649795800410888,0,1.5605522835473085,-0.3721548869793353,-0.11657779589742681,1.4310890255674031,0.40681239140282033,3,High Spenders
234,0,0,1,1,-0.8360681198264284,1,1,0.7889115301044002,0,1.0455700299766968,-0.8447324846912663,-1.2751540377506185,0.7918707508332515,-0.9273190046228416,1,Regular Members
235,0,1,1,1,-0.8360681198264284,1,1,-0.08669716858483527,0,-0.4993767307351387,1.5860999987320177,0.2696142847203038,-0.8274822118265993,-0.40900663299614715,0,Low Engagement
236,0,0,1,0,-0.8360681198264284,1,1,0.7277510769492028,0,1.0455700299766968,0.024046889663147202,-0.11657779589742681,1.3884744739184598,0.8182083096894791,1,Regular Members
237,1,0,0,1,1.1960747889868169,1,1,-0.40971041615324044,1,1.0455700299766968,0.504914703518875,-0.5027698765151575,-1.4027786590873357,2.182555225137325,2,Value Seekers
238,0,1,1,1,-0.8360681198264284,0,1,0.8466912546932299,1,1.5605522835473085,-1.0043985198692447,1.041998445955765,0.49356888929064735,-0.3508998648765626,1,Regular Members
239,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,0.015605522835473088,-0.327599384895865,0.2696142847203038,0.13134520027462812,-0.9738044191185092,2,Value Seekers
240,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,0.5305877764060849,1.7520454316699783,0.6558063653380343,-0.25218576456586284,0.14184552877751463,0,Low Engagement
241,1,0,1,1,-0.8360681198264284,1,1,0.9665534493189942,0,0.015605522835473088,-0.9873947573955845,0.6558063653380343,0.17395975192357158,-1.1527732649268299,1,Regular Members
242,0,0,0,0,1.1960747889868169,1,1,0.2851829737156123,1,-0.4993767307351387,-0.3727898822584346,0.2696142847203038,-0.7209458327042406,-1.0783966017337614,3,High Spenders
243,1,0,1,0,-0.8360681198264284,0,1,0.6152650173773316,1,2.590516790688532,0.426457509034601,0.2696142847203038,0.834485302482195,0.3208143745858351,1,Regular Members
244,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,-0.34626119059828453,-1.2751540377506185,-1.9780751063480722,-0.17425528979302546,2,Value Seekers
245,0,1,1,1,-0.8360681198264284,0,1,1.3267547111174443,0,-1.0143589843057506,1.613122575609245,-0.888961957132888,0.38703251016828877,-0.7762414075119217,0,Low Engagement
246,1,0,0,1,1.1960747889868169,1,1,0.3251370385908669,0,1.0455700299766968,-0.43600719004432453,-0.5027698765151575,1.5802399563387053,-1.1829887843490137,3,High Spenders
247,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,0.19531922744244118,-0.888961957132888,-0.2095712129169194,-1.16671888927553,2,Value Seekers
248,0,0,1,1,-0.8360681198264284,1,1,0.07035304027097354,1,1.0455700299766968,-0.2943679652896663,0.6558063653380343,-1.9780751063480722,-1.1690431600003135,2,Value Seekers
249,1,0,1,1,-0.8360681198264284,1,1,1.241314480076515,1,0.5305877764060849,-0.7445796181710982,2.2005746878089565,0.7492561991843081,-0.7948355733101887,1,Regular Members
250,1,0,1,1,-0.8360681198264284,1,1,1.3267547111174443,0,-1.5293412378763624,-0.6678510219465946,1.041998445955765,0.3018034068704019,3.3330692339051,1,Regular Members
251,1,0,0,0,1.1960747889868169,1,1,0.560251343433712,0,-0.4993767307351387,-0.8353486655667982,-1.2751540377506185,-0.5078730744595235,-1.117909204055079,3,High Spenders
252,1,0,1,1,-0.8360681198264284,1,1,1.024640512868403,1,0.5305877764060849,0.03660568518311193,0.2696142847203038,0.8557925783066667,-1.057478165210711,1,Regular Members
253,0,0,1,0,-0.8360681198264284,0,1,1.17677329835495,0,0.015605522835473088,1.0419795995748944,-0.888961957132888,0.15265247609909985,1.5735962952440787,1,Regular Members
254,1,0,1,1,-0.8360681198264284,1,1,0.21603170758536377,1,1.5605522835473085,-1.0328674748821984,1.041998445955765,-1.1257840733692033,0.2720046893653841,1,Regular Members
255,1,1,1,1,-0.8360681198264284,1,1,0.3346645463688123,1,1.0455700299766968,0.4176028526427158,0.6558063653380343,0.6640270958864212,-1.155097535651613,1,Regular Members
256,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-0.4993767307351387,-1.3995419710465615,1.041998445955765,-1.2536277283160338,0.004713556015295036,2,Value Seekers
257,1,0,0,1,1.1960747889868169,1,1,1.125755030898855,0,-1.5293412378763624,-0.1608778466167828,0.2696142847203038,0.6427198200619495,-1.1713674307250967,3,High Spenders
258,1,0,0,1,1.1960747889868169,1,1,1.3267547111174443,0,1.5605522835473085,0.2420266579717482,1.041998445955765,0.06742337280121297,-0.6623521419975359,3,High Spenders
259,0,0,0,0,1.1960747889868169,1,1,0.8178013923988151,1,0.015605522835473088,-0.1418279882438027,0.6558063653380343,0.11003792445015641,-0.9738044191185092,3,High Spenders
260,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,3.7509752927591946,0.2696142847203038,0.13134520027462812,0.9018820557816809,0,Low Engagement
261,0,0,0,1,1.1960747889868169,1,1,0.15271988170611397,1,1.0455700299766968,-0.19001707442434138,1.041998445955765,0.216574303572515,1.108742150287402,3,High Spenders
262,1,0,0,1,1.1960747889868169,0,1,1.3267547111174443,1,1.0455700299766968,0.8150393423278913,1.041998445955765,-0.8914040393000144,-0.9249947338980582,3,High Spenders
263,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.015605522835473088,-0.7446148956866037,-0.888961957132888,-0.08172755797008908,-1.1086121211559454,2,Value Seekers
264,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-0.4993767307351387,-0.3707085088436091,-0.5027698765151575,0.4722616134661757,1.2505226644991885,2,Value Seekers
265,1,0,1,1,-0.8360681198264284,1,1,0.31376549704944834,0,0.5305877764060849,0.7082190253771803,-0.11657779589742681,1.899849093705781,-1.045856811586794,1,Regular Members
266,1,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,-0.6457320197246342,-2.04753819898608,-0.27349304039033456,-0.43689788169354776,2,Value Seekers
267,1,0,0,1,1.1960747889868169,1,1,0.4038158124990608,0,1.0455700299766968,0.31857886661872414,-1.6613461183683491,-0.33741486786374975,-0.7878627611358386,3,High Spenders
268,1,0,1,1,-0.8360681198264284,1,1,0.716379535407784,0,2.07553453711792,0.8760341666369333,-0.11657779589742681,1.1114798882003274,0.7182646685237937,1,Regular Members
269,1,0,1,1,-0.8360681198264284,1,1,1.2748144267796133,1,0.015605522835473088,-0.12291923993284452,1.4281905265734955,-0.16695666126797598,-0.6553793298231858,1,Regular Members
270,0,0,0,1,1.1960747889868169,1,1,0.9521085181717868,1,0.5305877764060849,0.3426734097089937,-0.5027698765151575,0.2804961310459302,-0.08128446080169013,3,High Spenders
271,1,0,1,0,-0.8360681198264284,1,1,0.7495721431503033,1,2.07553453711792,-0.8878063311235048,0.2696142847203038,0.8984071299556101,-1.0063442092654766,1,Regular Members
272,0,0,1,1,-0.8360681198264284,1,1,0.7720078872725618,1,-1.0143589843057506,-0.4744949594608455,-0.11657779589742681,-0.12434210961903253,-0.8134297391084558,1,Regular Members
273,1,0,0,0,1.1960747889868169,1,1,0.578384342107866,0,-1.5293412378763624,0.6127933459347514,-0.11657779589742681,-0.4013366953371649,-0.11149998022387413,3,High Spenders
274,0,0,0,1,1.1960747889868169,0,1,0.8156500196747631,1,1.0455700299766968,-0.09988302230774058,0.2696142847203038,0.9623289574290252,0.7298860221477106,3,High Spenders
275,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,-1.0143589843057506,-0.8200735013529086,-1.6613461183683491,0.8770998541311384,-1.0667752481098447,2,Value Seekers
276,1,0,0,0,1.1960747889868169,0,1,-0.6076367067660405,1,-1.5293412378763624,-0.7708260897072042,-0.888961957132888,0.3444179585193453,-0.959858794769809,3,High Spenders
277,1,0,1,1,-0.8360681198264284,0,1,0.4216414722126359,0,-1.0143589843057506,-1.3348077300939343,-0.888961957132888,1.1754017156737424,-0.5182473570609661,1,Regular Members
278,0,0,1,1,-0.8360681198264284,0,1,0.6696640133997941,1,-0.4993767307351387,-0.3202969391862226,1.041998445955765,1.4097817497429315,0.31849010386105175,1,Regular Members
279,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-1.0143589843057506,-0.5566562930731991,-1.2751540377506185,-0.16695666126797598,0.5114045740180726,2,Value Seekers
280,0,0,1,0,-0.8360681198264284,1,1,0.02763292475050889,1,-0.4993767307351387,-0.8649465010759286,1.041998445955765,-0.33741486786374975,-0.18587664341694238,1,Regular Members
281,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,2.07553453711792,-0.5284695581842895,-0.11657779589742681,0.04611609697674124,0.7275617514229272,2,Value Seekers
282,1,0,1,1,-0.8360681198264284,0,1,0.7363565678454116,0,0.5305877764060849,0.2609354062827064,1.4281905265734955,-0.5931021777574104,-0.680946307795803,1,Regular Members
283,1,0,1,1,-0.8360681198264284,1,1,0.464054248772522,0,0.5305877764060849,-0.7214022904839723,-0.5027698765151575,0.7279489233598364,0.13022417515359772,1,Regular Members
284,1,1,0,1,1.1960747889868169,0,1,1.3267547111174443,1,-1.5293412378763624,1.7254461849788172,-0.11657779589742681,0.49356888929064735,0.4881618667702387,3,High Spenders
285,0,0,1,0,-0.8360681198264284,0,1,1.2837272566364006,0,0.5305877764060849,-0.6006826324240867,-1.2751540377506185,0.6427198200619495,-0.2672261187843608,1,Regular Members
286,1,1,1,1,-0.8360681198264284,0,1,0.34357737622559986,0,0.5305877764060849,1.3762693365051912,-0.888961957132888,0.17395975192357158,-0.3764668428491798,0,Low Engagement
287,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,0.5305877764060849,-0.17400108238483594,-0.11657779589742681,-0.27349304039033456,-0.2532804944356605,2,Value Seekers
288,0,0,1,0,-0.8360681198264284,0,1,0.4889487045794111,0,-1.0143589843057506,-0.16772168462485346,-1.2751540377506185,-0.12434210961903253,0.6973462320007432,1,Regular Members
289,0,0,0,1,1.1960747889868169,1,1,0.5242926850459827,0,-0.4993767307351387,0.5154626806550251,-0.888961957132888,0.11003792445015641,0.42773082792587075,3,High Spenders
290,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,1.0455700299766968,0.6091244843221776,-0.11657779589742681,-1.2749350041405054,-1.136503369853346,2,Value Seekers
291,0,1,0,1,1.1960747889868169,1,1,0.35033883335833527,0,0.5305877764060849,0.920060505987821,0.2696142847203038,1.3032453706205729,1.2737653717470223,3,High Spenders
292,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,0.20583192706308587,-2.4337302796038105,-0.7209458327042406,1.5828933781432122,2,Value Seekers
293,0,0,1,1,-0.8360681198264284,1,1,0.6484576251198513,0,0.015605522835473088,-0.3175100154612865,-1.6613461183683491,0.17395975192357158,0.4416764522745711,1,Regular Members
294,0,0,0,1,1.1960747889868169,1,1,0.2089629114920496,0,-0.4993767307351387,-0.4207673033459404,-1.6613461183683491,-1.0192476942468447,-0.8854821315767407,2,Value Seekers
295,1,1,1,1,-0.8360681198264284,1,1,0.037160432528454315,0,0.5305877764060849,-0.04481482060362578,1.4281905265734955,-0.699638556879769,-1.0853694139081116,1,Regular Members
296,0,0,0,1,1.1960747889868169,1,1,0.8454618988509147,0,-1.5293412378763624,0.1022571415388824,1.041998445955765,1.9424636453547244,-1.0412082701372274,3,High Spenders
297,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,-0.6296807501696231,-0.11657779589742681,-1.765002348103355,0.6834006076520429,2,Value Seekers
298,1,0,1,1,-0.8360681198264284,0,1,0.8485352884567033,0,3.105499044259144,1.0724946504871682,1.4281905265734955,1.1540944398492707,-1.0644509773850612,1,Regular Members
299,1,0,1,1,-0.8360681198264284,1,1,0.18775652321210656,1,0.5305877764060849,-0.6174747298047136,0.6558063653380343,-0.316107592039278,0.13022417515359772,1,Regular Members
300,1,1,1,0,-0.8360681198264284,0,1,0.9711635337276776,0,-0.4993767307351387,-0.29211020429731294,-0.5027698765151575,-0.18826393709244768,1.308629432618773,1,Regular Members
301,0,1,1,1,-0.8360681198264284,0,1,0.26735731400203716,0,-0.4993767307351387,0.7096654035129064,-0.5027698765151575,1.8146199904078941,1.6247302511893131,1,Regular Members
302,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,0.5305877764060849,1.0850181684916274,-0.11657779589742681,-0.25218576456586284,-0.8180782805580226,2,Value Seekers
303,1,0,1,1,-0.8360681198264284,0,1,0.6751961146902137,0,1.0455700299766968,-0.4365716302924127,1.041998445955765,0.13134520027462812,1.455058488280126,1,Regular Members
304,1,0,1,0,-0.8360681198264284,0,1,0.9367415701428426,1,0.015605522835473088,0.06542741535112072,1.041998445955765,-1.0192476942468447,0.48583759604545534,1,Regular Members
305,0,0,0,0,1.1960747889868169,0,0,-1.592965414381937,1,0.015605522835473088,-0.6674629692760339,-0.5027698765151575,-0.5078730744595235,-0.9807772312928594,2,Value Seekers
306,1,0,1,1,-0.8360681198264284,1,1,0.5430403616412944,0,-1.0143589843057506,1.0695313391847046,1.4281905265734955,0.5361834409395909,-0.29976590893132815,1,Regular Members
307,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,0.5305877764060849,-0.8693561905141185,-1.2751540377506185,-1.5945441415075812,1.5689477537945118,2,Value Seekers
