Date,Open,High,Low,Close,Adj Close,MA30,Year,HL_PCT,PCT_change,Prev_Close,Rolling_Mean_7,Rolling_Std_7,Daily_Return,Volatility_14
2022-08-17,241.18,244.24,237.56,241.15,241.15,231.11533333333333,2022,2.7700601285506976,-0.012438842358404983,245.17,234.5942857142857,8.050997571989488,-0.01639678590365856,0.031221251954468548
2022-08-16,247.16,249.29,244.03,245.69,245.69,231.13166666666666,2022,2.140909275916802,-0.594756433079786,241.15,236.26714285714283,9.05593491265687,0.018826456562305527,0.027808059670741864
2022-08-15,248.11,251.99,247.51,249.11,249.11,231.95666666666665,2022,1.7984023122315513,0.4030470355890532,245.69,239.05285714285716,9.646758893135075,0.013919980463185322,0.02680609630134367
2022-08-12,244.81,249.41,243.76,249.3,249.3,232.79766666666666,2022,2.2663457681508246,1.834075405416449,249.11,242.58857142857144,7.805146653660118,0.0007627152663480796,0.02669169324638701
2022-08-11,244.68,251.62,241.51,242.7,242.7,233.34066666666664,2022,4.165636588380723,-0.8092202059833326,249.3,244.89714285714285,3.4319854033713137,-0.026474127557160165,0.02652772193264487
2022-08-10,236.99,244.54,236.6,244.11,244.11,233.57600000000002,2022,3.252632010159353,3.0043461749440925,242.7,245.31857142857143,3.0572669088274527,0.005809641532756649,0.025949226147280086
2022-08-09,231.62,232.2,224.65,229.94,229.94,233.34499999999997,2022,3.283465251804811,-0.7253259649425813,244.11,243.14285714285714,6.575504326079111,-0.058047601491131084,0.031060589533228503
2022-08-08,227.49,241.96,226.41,233.49,233.49,233.033,2022,6.659814124801923,2.6374785704866146,229.94,242.04857142857145,7.530465741582055,0.015438810124380309,0.031163019639135658
2022-08-05,225.3,228.62,222.87,226.78,226.78,232.47133333333335,2022,2.535496957403651,0.6569019085663514,233.49,239.34714285714287,9.210797494007457,-0.028737847445286735,0.029474435455152246
2022-08-04,227.68,232.07,225.05,229.91,229.91,232.13066666666666,2022,3.053368709495012,0.9794448348559337,226.78,236.6042857142857,8.661371825766526,0.013801922568127623,0.029324039021706678
2022-08-03,224.79,228.1,222.42,226.73,226.73,231.84233333333333,2022,2.5051823755127276,0.8630277147559935,229.91,233.37999999999997,7.2303111965818125,-0.013831499282327853,0.028918275090770173
2022-08-02,222.76,228.2,220.88,221.42,221.42,231.75233333333333,2022,3.305934423267995,-0.6015442628838228,226.73,230.33999999999997,7.131530924895862,-0.023419926785163026,0.02953044100111479
2022-08-01,223.1,228.39,221.0,226.21,226.21,232.02166666666665,2022,3.2668759117633996,1.393993724787097,221.42,227.78285714285715,3.804022933106457,0.021633095474663522,0.02386323110470318
2022-07-29,223.29,230.75,222.4,224.9,224.9,231.63400000000001,2022,3.7127612272120913,0.7210354247839194,226.21,227.06285714285715,3.8046537918185033,-0.0057910790858052286,0.023091129305183217
2022-07-28,224.6,228.1,219.67,226.02,226.02,231.38233333333335,2022,3.7297584284576613,0.6322350845948423,224.9,225.99571428571429,2.538377809580154,0.004979991107158854,0.023049892699660627
2022-07-27,216.48,227.78,214.58,226.75,226.75,231.35933333333332,2022,5.8213891951488375,4.744087213599413,226.02,225.99142857142857,2.5368578238550636,0.0032298026723298623,0.02220410008320668
2022-07-26,216.66,219.39,211.64,213.91,213.91,230.85766666666666,2022,3.623019026693469,-1.2692698236868827,226.75,223.70571428571427,4.701917541900621,-0.0566262403528115,0.02525762676181917
2022-07-25,221.31,225.23,216.35,218.51,218.51,230.86166666666668,2022,4.06388723628209,-1.2651936198093223,213.91,222.53142857142856,4.845009214141608,0.021504370997148303,0.02654579276700819
2022-07-22,222.38,229.35,218.44,220.44,220.44,230.6726666666667,2022,4.949192524042822,-0.8723806097670643,218.51,222.39142857142858,4.896364054253276,0.008832547709487049,0.02643878225749272
2022-07-21,214.3,224.32,211.5,223.88,223.88,230.46733333333333,2022,5.726281936751828,4.47036864209052,220.44,222.05857142857144,4.667352670602809,0.015605153329704136,0.026915380188525524
2022-07-20,208.17,216.97,200.1,216.44,216.44,230.23000000000002,2022,7.7943078913324735,3.9727146082528755,223.88,220.84999999999997,4.898557610773543,-0.03323208861890292,0.023854077620537994
2022-07-19,193.02,201.97,188.4,201.63,201.63,229.596,2022,6.7301492833407695,4.46067764998445,216.44,217.3657142857143,8.182022686200014,-0.06842542968028087,0.028636009797195078
2022-07-18,192.5,199.67,189.8,190.92,190.92,228.47433333333336,2022,5.169704588309227,-0.8207792207792273,201.63,212.24714285714285,11.758582276033424,-0.05311709567028722,0.0305389225549932
2022-07-15,175.58,189.22,174.56,189.11,189.11,227.33533333333335,2022,7.752101951245304,7.705889053422942,190.92,208.70428571428573,14.57329161757269,-0.009480410643201154,0.029660230872642104
2022-07-14,175.56,177.52,171.82,174.78,174.78,225.362,2022,3.261242705115011,-0.44429254955570807,189.11,202.45714285714286,18.510368908863903,-0.07577600338427382,0.034022856908089004
2022-07-13,170.5,179.18,169.7,176.56,176.56,223.59366666666668,2022,5.3692795650204,3.5542521994134915,174.78,196.1885714285714,18.83266880410435,0.010184231605446792,0.034777674542084296
2022-07-12,177.33,179.78,173.42,174.45,174.45,221.92366666666666,2022,3.6457437661221057,-1.624090678396224,176.56,189.12714285714284,15.73065130487461,-0.011950611690077051,0.03314188010035972
2022-07-11,184.73,184.99,176.89,177.34,177.34,220.28366666666668,2022,4.567497462501422,-4.000433064472466,174.45,183.54142857142855,10.482234858006377,0.01656635139008311,0.034287112116863736
2022-07-08,186.02,189.91,182.75,186.98,186.98,218.47766666666666,2022,3.8292865547117327,0.5160735404795073,177.34,181.4485714285714,7.225308363781774,0.05435885868952295,0.03887362558488634
2022-07-07,184.27,190.21,183.5,189.27,189.27,216.61433333333335,2022,3.5451999788661737,2.713409670592066,186.98,181.2128571428571,6.883656282011579,0.012247299176382676,0.03923160340787745
2022-07-06,185.2,186.22,180.82,184.06,184.06,214.7113333333333,2022,2.9338259263283746,-0.6155507559395176,189.27,180.49142857142857,6.142834385287225,-0.0275268135467851,0.037419741410999775
2022-07-05,176.28,185.92,172.68,185.88,185.88,212.71766666666664,2022,7.122874973100915,5.445881552076239,184.06,182.07714285714286,5.848380728219721,0.009888079973921604,0.036790577401141604
2022-07-01,176.49,180.1,174.27,179.95,179.95,210.41233333333335,2022,3.2397888302306113,1.9604510170547789,185.88,182.5614285714286,5.441591153795878,-0.03190230256079196,0.036725394656651304
2022-06-30,177.07,179.45,170.3,174.87,174.87,207.93133333333336,2022,5.232458397666825,-1.2424464900886592,179.95,182.62142857142857,5.338587293008291,-0.028230063906640623,0.03588885051536511
2022-06-29,179.55,180.67,175.1,178.36,178.36,205.7866666666667,2022,3.1228975106526087,-0.6627680311890826,174.87,182.76714285714283,5.182032144073656,0.019957682850117342,0.03682833772261455
2022-06-28,189.2,192.2,179.37,179.6,179.6,203.63633333333334,2022,7.143652561247207,-5.073995771670187,178.36,181.71285714285713,4.926505571113399,0.006952231442027168,0.03347272589886116
2022-06-27,191.77,191.78,182.39,189.14,189.14,202.27633333333333,2022,4.964576504176808,-1.3714345309485445,179.6,181.6942857142857,4.893403236751428,0.053118040089086715,0.034413685648691315
2022-06-24,183.5,191.19,181.84,190.85,190.85,200.85500000000002,2022,4.899135446685876,4.005449591280651,189.14,182.66428571428568,5.990500416279972,0.009040922068309198,0.03438190063859813
2022-06-23,180.5,182.76,175.87,181.71,181.71,199.35266666666666,2022,3.791756094876444,0.6703601108033286,190.85,182.06857142857143,5.822403365598738,-0.04789101388525008,0.030122912729353454
2022-06-22,170.75,182.82,170.2,178.89,178.89,197.652,2022,7.054614567611385,4.767203513909216,181.71,181.91714285714286,5.899953994923312,-0.015519233944196964,0.030446112940033514
2022-06-21,177.6,178.62,169.8,170.91,170.91,195.79133333333337,2022,5.1606108478146355,-3.7668918918918908,178.89,181.35142857142858,6.808224018425661,-0.044608418581250975,0.03271158516599765
2022-06-17,173.63,179.65,173.34,175.51,175.51,194.261,2022,3.595236738647372,1.08276219547313,170.91,180.9442857142857,7.096064301483035,0.02691475045345504,0.03325075031703274
2022-06-16,174.0,176.27,171.56,173.35,173.35,192.499,2022,2.71704643784252,-0.37356321839080786,175.51,180.0514285714286,7.6638815851847095,-0.012306991054640726,0.029380277905319562
2022-06-15,169.26,183.85,168.53,180.11,180.11,191.00599999999997,2022,8.505913053134192,6.410256410256424,173.35,178.76142857142855,6.559510725026062,0.03899625036054233,0.0313886186005524
2022-06-14,169.75,172.06,164.28,167.54,167.54,189.05666666666667,2022,4.6436671839560715,-1.3019145802651004,180.11,175.43142857142857,5.169263095618971,-0.0697906834712122,0.03566218547736779
2022-06-13,177.07,179.09,168.96,169.69,169.69,187.15466666666669,2022,5.969709470210381,-4.167843225842885,167.54,173.71428571428572,4.712238877374589,0.01283275635669101,0.035772241330894544
2022-06-10,182.64,185.86,180.85,182.94,182.94,186.12233333333333,2022,2.7386028205969275,0.16425755584757523,169.69,174.29285714285714,5.615658804527724,0.07808356414638462,0.0412739182589045
2022-06-09,200.65,201.69,192.54,192.77,192.77,185.26433333333335,2022,4.746589199564251,-3.9272364814353327,182.94,177.4157142857143,8.668998129586717,0.05373346452388761,0.04245710939409964
2022-06-08,197.95,207.38,197.64,202.83,202.83,184.67733333333334,2022,4.802050978652077,2.465269007325094,192.77,181.31857142857143,12.82274857242919,0.05218654354930741,0.04401101295965412
2022-06-07,194.87,199.6,193.0,198.61,198.61,183.835,2022,3.323095513821053,1.9192282034176678,202.83,184.92714285714285,13.72880270849872,-0.02080560074939608,0.04478338418338339
2022-06-06,202.09,203.87,195.38,197.14,197.14,183.19166666666666,2022,4.306584153393532,-2.449403731010944,198.61,187.35999999999999,14.232577653609603,-0.007401440008056093,0.04299309197994533
2022-06-03,200.14,202.95,198.05,198.98,198.98,183.10333333333332,2022,2.4625590511609095,-0.5795942840011975,197.14,191.85142857142858,11.664612336110737,0.009333468600994266,0.042995896299658026
2022-06-02,192.02,205.47,191.72,205.09,205.09,183.57566666666665,2022,6.704373689599688,6.806582647640867,198.98,196.90857142857143,7.319916731203483,0.030706603678761768,0.040796777570513906
2022-06-01,198.7,202.74,191.66,192.91,192.91,183.7023333333333,2022,5.743611010315698,-2.9139406139909374,205.09,198.33285714285714,4.621589604839864,-0.05938856111950852,0.04438907174320448
2022-05-31,196.18,199.95,190.8,197.44,197.44,184.45766666666668,2022,4.63431928687195,0.6422673055357278,192.91,199.0,3.976824528780159,0.02348245295733764,0.04204822083363448
2022-05-27,193.19,195.25,190.37,195.19,195.19,185.07866666666666,2022,2.5001280803319816,1.0352502717531964,197.44,197.90857142857143,3.7947218982538433,-0.01139586709886553,0.04219209593600881
2022-05-26,186.49,192.34,183.09,191.4,191.4,185.6436666666667,2022,4.832810867293626,2.6328489463241977,195.19,196.8785714285714,4.487811005202807,-0.019416978328807732,0.042502777150132835
2022-05-25,180.28,188.87,180.17,187.83,187.83,185.99333333333334,2022,4.631847947612211,4.187929886842696,191.4,195.54857142857145,5.631291825009417,-0.01865203761755485,0.042052669451192834
2022-05-24,182.0,184.0,177.17,180.34,180.34,185.772,2022,3.7872906731729024,-0.9120879120879102,187.83,192.8857142857143,7.7476767638733115,-0.03987648405473043,0.03864668785239097
2022-05-23,186.15,187.66,177.89,187.44,187.44,185.71099999999998,2022,5.21233461374307,0.6929895245769497,180.34,190.36428571428573,5.720824116400785,0.03937007874015741,0.03964761067272056
2022-05-20,185.87,190.19,179.77,186.35,186.35,185.78733333333335,2022,5.591628655755292,0.25824500995318755,187.44,189.42714285714285,5.77138260230773,-0.005815194195475937,0.03417943287833747
2022-05-19,178.05,186.3,175.71,183.48,183.48,185.70733333333334,2022,5.771746239372141,3.049705139005885,186.35,187.43285714285713,4.884935053360631,-0.015401126911725238,0.030950245365307837
2022-05-18,186.72,187.7,176.27,177.19,177.19,185.61533333333333,2022,6.450702635588904,-5.103898886032563,183.48,184.86142857142858,4.858543775495451,-0.034281665576629594,0.027510271994053426
2022-05-17,189.17,191.4,185.17,190.56,190.56,186.13833333333332,2022,3.269311502938717,0.7347888142940291,177.19,184.74142857142857,4.67711958564301,0.07545572549240931,0.0353214162307875
2022-05-16,193.3,195.89,185.7,186.51,186.51,186.41,2022,5.46351402069594,-3.512674599068815,190.56,184.55285714285714,4.556905800600672,-0.021253148614609585,0.03566530828249989
2022-05-13,177.16,187.77,176.01,187.64,187.64,186.67799999999997,2022,6.267320400767437,5.915556559042667,186.51,185.5957142857143,4.257576999200453,0.006058656372312399,0.03558625742120446
2022-05-12,163.96,177.58,162.71,174.31,174.31,186.18366666666668,2022,8.53077849807814,6.312515247621367,187.64,183.72,5.889250093689623,-0.07104028991686195,0.038325170453713676
2022-05-11,176.09,180.92,165.55,166.37,166.37,185.36766666666665,2022,9.238444431087322,-5.51990459424158,174.31,180.8657142857143,8.613715530330008,-0.04555102977453962,0.03713762196931363
2022-05-10,176.01,181.87,170.57,177.66,177.66,185.23266666666666,2022,6.360463807272325,0.9374467359809134,166.37,180.03428571428572,8.600191581438603,0.06786079221013397,0.041804970617076935
2022-05-09,177.66,183.2,172.3,173.1,173.1,185.03966666666668,2022,6.296938186019629,-2.566700439040866,177.66,179.45,8.957161008527468,-0.0256670043904087,0.042100966957653946
2022-05-06,186.75,187.21,175.81,180.97,180.97,185.375,2022,6.299386638669397,-3.0950468540829994,173.1,178.07999999999998,7.606186078845066,0.04546504910456384,0.0442325407308031
2022-05-05,200.45,200.71,186.0,188.32,188.32,185.80200000000002,2022,7.8111724723874305,-6.051384385133448,180.97,178.3385714285714,7.962925401617868,0.04061446648615785,0.04544845921519126
2022-05-04,197.65,204.38,191.01,204.01,204.01,186.824,2022,6.553600313710114,3.217809258790784,188.32,180.67714285714285,12.346877762233794,0.08331563296516564,0.04870566691649501
2022-05-03,198.29,203.2,194.77,199.87,199.87,187.4826666666667,2022,4.217741531995786,0.7968127490039905,204.01,184.32857142857142,13.839358641873726,-0.02029312288613294,0.048542246679554486
2022-05-02,191.71,200.21,190.01,199.46,199.46,188.54666666666668,2022,5.113807279655077,4.042564289812738,199.87,189.0557142857143,12.241975408573776,-0.0020513333666882794,0.04848409452703131
2022-04-29,198.68,204.71,190.0,190.36,190.36,189.23566666666665,2022,7.727463752889266,-4.18763841352929,199.46,190.86999999999998,11.165372064230489,-0.04562318259300102,0.05015175648331294
2022-04-28,191.56,201.48,185.6,199.52,199.52,189.78833333333336,2022,7.959101844426621,4.15535602422218,190.36,194.6442857142857,8.239398960935496,0.04811935280521107,0.050175707961558826
2022-04-27,194.01,200.19,187.77,188.54,188.54,189.64733333333334,2022,6.587461546621401,-2.819442296788825,199.52,195.72571428571428,6.447428058598214,-0.055032076984763534,0.04912446475955858
2022-04-26,208.8,209.15,198.28,198.4,198.4,189.49966666666666,2022,5.478830645161292,-4.980842911877397,188.54,197.1657142857143,5.585814942405556,0.05229659488702665,0.050548442525675745
2022-04-25,213.81,216.66,204.51,209.91,209.91,189.87633333333332,2022,5.788194940688869,-1.8240493896450147,198.4,198.00857142857146,7.045183765175181,0.05801411290322567,0.05245552266714308
2022-04-22,220.18,226.27,210.05,215.52,215.52,190.489,2022,7.525983667409056,-2.116450177127803,209.91,200.24428571428572,9.712568930899367,0.026725739602686982,0.04717703663224589
2022-04-21,220.0,227.68,211.52,218.22,218.22,191.13033333333334,2022,7.405370726789477,-0.8090909090909096,215.52,202.92428571428573,11.819745988703607,0.01252783964365256,0.04374887754915609
2022-04-20,245.2,248.7,212.51,226.19,226.19,191.8336666666667,2022,15.999823157522435,-7.752854812398039,218.22,208.04285714285717,13.154670544800553,0.03652277518100999,0.041898978472516286
2022-04-19,333.22,351.68,333.22,348.61,348.61,197.02366666666666,2022,5.2953156822810525,4.618570313906724,226.19,229.3414285714286,54.0822686372511,0.5412264025819002,0.14451199946188403
2022-04-18,340.0,342.36,331.62,337.86,337.86,201.70433333333332,2022,3.178831468655659,-0.6294117647058783,348.61,250.67285714285714,63.86922256044479,-0.030836751670921703,0.14647511028574794
2022-04-14,350.95,352.0,339.86,341.13,341.13,206.569,2022,3.5587605898044696,-2.798119390226526,337.86,271.0628571428571,67.10122197453376,0.009678565086130186,0.1469131150796585
2022-04-13,343.92,352.0,341.16,350.43,350.43,211.86999999999998,2022,3.093342464971599,1.8928820655966478,341.13,291.13714285714286,66.77583987098684,0.02726233400756306,0.14672960555738176
2022-04-12,355.91,359.41,342.25,344.1,344.1,217.079,2022,4.986922406277252,-3.3182546149307415,350.43,309.5057142857143,59.83220672768364,-0.018063521958736395,0.14665209332912663
2022-04-11,350.0,354.78,345.2,348.0,348.0,222.6676666666667,2022,2.7528735632183863,-0.5714285714285714,344.1,328.0457142857143,45.13307170916129,0.011333914559720881,0.14634963991870015
2022-04-08,361.96,362.5,354.87,355.88,355.88,228.28233333333336,2022,2.143981117230526,-1.6797436180793415,348.0,346.5728571428571,6.046221173241148,0.02264367816091961,0.14410482130201968
2022-04-07,365.0,368.54,353.69,362.15,362.15,234.1423333333333,2022,4.100510838050538,-0.7808219178082254,355.88,348.5071428571428,8.48182314181835,0.017618298302798596,0.14441500358701517
2022-04-06,374.15,376.47,362.73,368.35,368.35,240.3046666666667,2022,3.7301479571060154,-1.550180408926889,362.15,352.86285714285714,9.825303581862388,0.017119977909705986,0.14160581166112354
2022-04-05,389.3,390.0,377.31,380.15,380.15,247.07000000000002,2022,3.3381559910561616,-2.350372463395847,368.35,358.4371428571429,12.705898517713418,0.032034749558843334,0.14175009773836256
2022-04-04,373.55,396.02,373.13,391.5,391.5,253.768,2022,5.846743295019154,4.805246954892247,380.15,364.30428571428575,17.110979766542055,0.029856635538603182,0.14189696643690197
2022-04-01,376.8,380.87,368.5,373.47,373.47,260.0,2022,3.3121803625458544,-0.8837579617834354,391.5,368.5,14.772061467499684,-0.046053639846743266,0.1442296951837337
2022-03-31,383.59,384.0,373.61,374.59,374.59,266.2316666666667,2022,2.7736992445073243,-2.3462551161396283,373.47,372.2985714285714,11.726870040721645,0.002998902187591801,0.14442900219720364
2022-03-30,389.55,392.7,378.63,381.47,381.47,273.137,2022,3.688363436181087,-2.074188165832367,374.59,375.95428571428573,9.540377101440695,0.018366747644090964,0.14460850096412314
2022-03-29,384.39,396.5,380.33,391.82,391.82,280.652,2022,4.126895002807416,1.9329326985613589,381.47,380.1928571428571,8.958394041854138,0.027131884551865104,0.023910854182662648
2022-03-28,375.23,380.28,366.73,378.51,378.51,287.347,2022,3.5798261604713097,0.8741305332729186,391.82,381.64428571428573,7.408881735527595,-0.03396967995508138,0.024319990372692717
2022-03-25,377.07,377.64,366.43,373.85,373.85,294.03866666666664,2022,2.9985288217199355,-0.8539528469514865,378.51,380.7442857142857,7.981198442028196,-0.012311431666270245,0.024935179159982217
2022-03-24,379.76,379.76,368.9,375.71,375.71,300.53000000000003,2022,2.890527268371886,-1.0664630292816546,373.85,378.48857142857145,6.535009381680333,0.004975257456198978,0.024233657470092707
2022-03-23,379.77,382.46,374.49,374.49,374.49,306.7356666666667,2022,2.1282277230366553,-1.3903151907733557,375.71,378.6342857142857,6.414722278038578,-0.0032471853291101693,0.023447369612281832
2022-03-22,371.14,386.66,366.76,382.92,382.92,312.69933333333336,2022,5.196907970333237,3.174004418817705,374.49,379.82428571428574,6.311238275570991,0.022510614435632403,0.023818502546624896
2022-03-21,378.02,381.82,368.94,374.59,374.59,318.52333333333337,2022,3.438426012440267,-0.9073593989736012,382.92,378.84142857142854,6.543669787307199,-0.021753891152198945,0.02453735284005534
2022-03-18,372.0,381.8,368.47,380.6,380.6,324.5613333333333,2022,3.5023646873357817,2.3118279569892533,374.59,377.23857142857145,3.5019729132755293,0.016044208334445864,0.024473419321917916
2022-03-17,359.7,373.31,354.88,371.4,371.4,330.59600000000006,2022,4.962304792676362,3.2527105921601303,380.6,376.22285714285715,4.058602855966255,-0.0241723594324752,0.025225958259504334
2022-03-16,348.2,359.99,343.06,357.53,357.53,335.863,2022,4.735266970603868,2.6794945433658772,371.4,373.89142857142855,8.211547618160218,-0.03734518039849222,0.02545003539955805
2022-03-15,335.1,345.36,332.36,343.75,343.75,341.0366666666667,2022,3.781818181818182,2.581319009250963,357.53,369.32571428571424,13.927522939765339,-0.03854222023326703,0.024997550573476773
2022-03-14,338.72,341.32,329.82,331.01,331.01,345.457,2022,3.4742152805051205,-2.2762163438828633,343.75,363.11428571428576,19.728180231275378,-0.037061818181818196,0.024069313839675584
2022-03-11,361.19,363.36,340.0,340.32,340.32,349.804,2022,6.864127879642694,-5.778122317893631,331.01,357.02857142857147,19.16276026442864,0.028126038488263116,0.025848730998972006
2022-03-10,356.2,367.02,353.3,356.77,356.77,354.51233333333334,2022,3.8456148218740287,0.1600224592925304,340.32,354.48285714285714,17.55736665360458,0.048336859426422185,0.029104155266055542
2022-03-09,357.69,364.14,350.51,358.79,358.79,359.198,2022,3.7988795674349882,0.307528865777635,356.77,351.3671428571429,13.65075909277953,0.005661911035120815,0.027855003084441474
2022-03-08,349.8,358.86,340.67,341.76,341.76,363.05033333333336,2022,5.322448501872659,-2.2984562607204175,358.79,347.1328571428571,10.673463533881568,-0.047465091000306714,0.029106131239820403
2022-03-07,360.41,362.0,350.2,350.26,350.26,363.1053333333333,2022,3.3689259407297474,-2.8162370633445337,341.76,346.0942857142857,9.812109622179637,0.02487125468164786,0.03024598538633771
2022-03-04,368.0,374.82,357.17,361.73,361.73,363.90099999999995,2022,4.8793298869322355,-1.7038043478260818,350.26,348.66285714285715,11.331827911202184,0.032747102152686614,0.031767793327774976
2022-03-03,386.0,386.12,364.65,368.07,368.07,364.79900000000004,2022,5.8331295677452735,-4.645077720207256,361.73,353.95714285714286,10.322060056456989,0.01752688469300301,0.03219912325449496
2022-03-02,388.93,389.22,375.21,380.03,380.03,365.78566666666666,2022,3.6865510617582955,-2.2883295194508095,368.07,359.63,12.300559607849227,0.032493819110495314,0.032857717525007886
2022-03-01,391.6,395.0,383.71,386.24,386.24,367.1903333333333,2022,2.923053024026517,-1.3687436159346307,380.03,363.84,15.725067037469882,0.016340815198800263,0.03249640865229679
2022-02-28,387.33,397.75,382.13,394.52,394.52,368.741,2022,3.959241610057793,1.856298246972865,386.24,368.9442857142857,19.222600289876343,0.021437448218724064,0.032698323999329405
2022-02-25,386.61,391.29,375.58,390.8,390.8,369.90500000000003,2022,4.019959058341873,1.083779519412327,394.52,375.95,16.39195331047922,-0.009429179762749595,0.03198311371166763
2022-02-24,355.09,390.73,354.72,390.03,390.03,370.8343333333333,2022,9.23262313155398,9.839758934354672,390.8,381.63142857142856,12.413008537497342,-0.0019703172978506878,0.029776354229976293
2022-02-23,382.72,386.0,366.66,367.46,367.46,370.8046666666667,2022,5.263157894736835,-3.987249163879611,390.03,382.44999999999993,10.989152226913069,-0.05786734353767653,0.03236761022280273
2022-02-22,388.95,392.42,373.02,377.38,377.38,370.7123333333333,2022,5.140706979702166,-2.974675408150146,367.46,383.78000000000003,9.408391644321362,0.026996135633810425,0.030390836709120315
2022-02-18,392.53,402.87,389.05,391.29,391.29,370.70533333333333,2022,3.5319072810447474,-0.31589942170024005,377.38,385.3885714285714,9.620568986221727,0.03685939901425628,0.030880665303159006
2022-02-17,394.24,399.11,385.7,386.67,386.67,371.1453333333333,2022,3.4680735510900833,-1.9201501623376607,391.29,385.45,9.628281258854239,-0.011807099593651782,0.029352823134653497
2022-02-16,401.53,401.56,390.38,398.08,398.08,371.92833333333334,2022,2.8084807073955003,-0.8592135083306326,386.67,385.9585714285714,10.260476643508579,0.029508366307186895,0.030005635890583023
2022-02-15,403.79,409.16,401.01,407.46,407.46,372.79466666666667,2022,2.0001963382908836,0.9088882835136974,398.08,388.3385714285714,13.107793392430827,0.02356310289389074,0.025612060056662927
2022-02-14,387.59,409.36,386.89,396.57,396.57,372.95300000000003,2022,5.666086693395877,2.3168812404860852,407.46,389.27285714285716,13.47634188033966,-0.026726549845383585,0.02741341110542975
2022-02-11,405.33,411.61,387.65,391.31,391.31,373.37966666666665,2022,6.1230226674503685,-3.458910023931114,396.57,392.68,9.458326138008855,-0.013263736540837678,0.02713798250420723
2022-02-10,402.1,408.0,396.36,406.27,406.27,374.4603333333333,2022,2.865089718660001,1.037055458841074,391.31,396.8071428571429,7.8328851948564395,0.03823055889192717,0.028352769822202965
2022-02-09,408.65,412.98,398.79,412.89,412.89,375.69966666666664,2022,3.436750708421129,1.037562706472534,406.27,399.89285714285717,9.395854962471649,0.016294582420557813,0.027572108873941285
2022-02-08,398.18,406.61,395.83,403.53,403.53,376.6676666666666,2022,2.6714246772235097,1.343613441157257,412.89,402.3014285714286,7.387702458725704,-0.022669476131657373,0.02843670346565279
2022-02-07,410.17,412.35,393.55,402.1,402.1,377.30699999999996,2022,4.675453867197217,-1.9674768998220233,403.53,402.8757142857143,7.15751785917272,-0.0035437266126433498,0.028005826414893298
2022-02-04,407.31,412.77,396.64,410.17,410.17,378.493,2022,3.9325157861374542,0.7021678819572349,402.1,403.2628571428572,7.511348556848633,0.020069634419298765,0.02821087090619938
2022-02-03,421.44,429.26,404.28,405.6,405.6,379.32633333333337,2022,6.158777120315586,-3.7585421412300626,410.17,404.55285714285714,6.922684244025069,-0.011141721725138387,0.028461394636497016
2022-02-02,448.25,451.98,426.48,429.48,429.48,381.2623333333333,2022,5.937412685107572,-4.187395426659226,405.6,410.0057142857143,9.357661490513983,0.05887573964497039,0.026213182115506228
2022-02-01,432.96,458.48,425.54,457.13,457.13,384.58233333333334,2022,7.205827663903047,5.582501847745754,429.48,417.2714285714286,19.84356942736544,0.06438018068361728,0.029596971580162793
2022-01-31,401.97,427.7,398.2,427.14,427.14,387.362,2022,6.906400711710446,6.261661318008796,457.13,419.3071428571429,20.04904961527645,-0.06560497013978517,0.03561623464967504
2022-01-28,386.76,387.0,372.08,384.36,384.36,389.14033333333333,2022,3.8817775002601764,-0.6205398696866214,427.14,416.56857142857143,23.56435332485641,-0.10015451608371961,0.04560567899885792
2022-01-27,382.06,394.8,378.1,386.7,386.7,390.6863333333333,2022,4.318593224722004,1.2144689315814234,384.36,414.36857142857144,25.757149446681204,0.006088042460193455,0.0448859323499677
2022-01-26,378.27,382.66,356.62,359.7,359.7,390.784,2022,7.239366138448713,-4.909191847093345,386.7,407.1585714285714,33.135380098700104,-0.06982156710628395,0.04778194220379156
2022-01-25,379.14,387.71,365.13,366.42,366.42,391.03833333333336,2022,6.162327383876421,-3.354961228042404,359.7,401.56142857142856,36.57327459068064,0.018682235195996766,0.047938193774208736
2022-01-24,383.91,387.26,351.46,387.15,387.15,392.5513333333334,2022,9.247061862327268,0.8439478002656748,366.42,395.5142857142857,34.63594850110265,0.05657442279351543,0.050524623161695925
2022-01-21,400.43,409.15,379.99,397.5,397.5,394.12600000000003,2022,7.335849056603766,-0.7317134080863089,387.15,386.99571428571426,21.974902242581823,0.026733824099186343,0.049953477708227806
2022-01-20,517.75,526.64,506.93,508.25,508.25,399.01000000000005,2022,3.878012788981796,-1.834862385321101,397.5,398.5828571428571,50.08090611343276,0.2786163522012579,0.0899068662656225
2022-01-19,515.0,523.21,510.51,515.86,515.86,403.9363333333333,2022,2.4619082696855825,0.16699029126213857,508.25,417.36857142857144,65.99229763857804,0.014972946384653296,0.08914499172188475
2022-01-18,520.08,521.75,508.68,510.8,510.8,408.29533333333336,2022,2.5587314017227865,-1.7843408706352926,515.86,435.0971428571429,72.70792591235035,-0.009808862869770896,0.08929356188026263
2022-01-14,517.6,538.37,511.88,525.69,525.69,412.94366666666673,2022,5.039091479769446,1.562982998454411,510.8,458.81,71.06909126570417,0.02915035238841046,0.08932235472582431
2022-01-13,537.06,540.79,518.26,519.2,519.2,417.0996666666667,2022,4.339368258859778,-3.325512978065747,525.69,480.6357142857143,60.664929148323445,-0.012345679012345734,0.08935651561486738
